cohort,transaction_id,user_transaction_time,merchant,amount,currency,state,sync_status,has_been_approved,all_requirements_met_and_approved,receipt_count,memo_present,accounting_field_count,policy_violation_count,primary_cause,suggested_edits,similar_ready_count,similar_ready_example_ids
A_NOT_APPROVED,5624b07b-e025-41ff-a13d-9d84127c75af,2026-02-25T21:40:11+00:00,Fedex,87.2,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow,5,f2cfd1ce-1dc6-47a9-8398-0b07c529cb70;abeb58b9-bc69-489d-bee5-6696c2cd5793;2944ee3a-26e8-4450-824a-137621c9f83c;69e87e67-b734-4c8b-9b04-a9feac3c48dd;0f3e44a1-57d2-4413-8e8d-527f2aaa476e
A_NOT_APPROVED,47524431-505c-4db0-a4cc-0f8e85772cc0,2026-02-25T22:01:08+00:00,Hudson News,13.18,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow,5,b3daa6e6-1f70-475e-9be0-3ba3a5d4aaba;e082fbf5-af77-4f51-b1ba-932543aa781c;d924820c-b4f6-4c2d-8093-b229c0f299c3;8ae26be3-7715-4b8d-bf61-9e0117da2cc8;f21d7c90-f6e1-4e47-89df-d1b8a7929078
A_NOT_APPROVED,6aa7bde0-3120-4f8c-807b-984494a8d748,2026-02-25T22:02:23+00:00,OpenAI,20,USD,CLEARED,NOT_SYNC_READY,false,false,1,false,1,0,Awaiting approval,Approve transaction in Ramp workflow | Similar ready transactions usually include memo,5,56d27e09-70b1-4fa2-8485-c1efb9116281;bc882778-1387-4143-b822-e62a1f6db053;4a46823c-b16f-4bcf-b80b-3381ba57d491;e08dc887-c7ea-4ec8-b45c-bf319f1cdb8f;c3c15619-0ad9-40f0-a183-49e4256b752e
A_NOT_APPROVED,93c80c17-5db6-44a7-b777-7d53945a6004,2026-02-26T00:53:29+00:00,e-Filing,2073.78,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow,5,3e31f4e6-f77d-4f6e-b9fc-eb5676fadc12;e5fcaf32-ce08-4c82-a4cc-4dc8ab5e1fc0;f0801f27-667d-435a-b9df-bd016dfb1f7a;19fa510e-a166-4689-b99e-aeed4f617869;1b5d06f5-1051-4904-b5ab-fc3fd83c0b59
A_NOT_APPROVED,9fb980b5-d02d-48a5-a7bb-b68a4bf3cfdb,2026-02-26T01:02:21+00:00,Sonarsource,32,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow,5,2c0f3e02-a567-424e-9f1d-6634c943f366;b4a20f30-3ee4-401f-b0e0-8c83f126af7a;53f6acd6-cb7d-4a46-95dd-6923c8f010ce;86bd5547-2601-4cc4-8fe1-816ce16f1d17;ee309399-8108-491c-a8a8-2e0437ef7e72
A_NOT_APPROVED,84406b6c-a62e-40fa-add3-e4fd59b2476c,2026-02-26T01:54:36+00:00,Shipping Finds,31.5,USD,CLEARED,NOT_SYNC_READY,false,false,0,true,1,0,Awaiting approval,Approve transaction in Ramp workflow,0,
A_NOT_APPROVED,e1750896-bab5-4b62-b57d-c12f951c5baa,2026-02-26T02:08:39+00:00,Fontainebleau Hotels,73.3,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow,5,745f2917-3c80-450c-a26e-ae06ade09cb2;01235b7e-5800-4041-92a9-6981b7c5e9f0;f09a2ff4-eb5b-465c-991f-436d325ba860;5fdd6bfc-afc8-46e1-bd6d-de1b302bc755;d4aa43bc-ec42-4d3d-af02-a2d7c03f9a16
A_NOT_APPROVED,91f4e41b-6b0f-4373-893d-4a0b8e51db32,2026-02-26T03:58:01+00:00,Gordon Ramsay Hell's Kitchen,158.22,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow,5,745f2917-3c80-450c-a26e-ae06ade09cb2;01235b7e-5800-4041-92a9-6981b7c5e9f0;f09a2ff4-eb5b-465c-991f-436d325ba860;5fdd6bfc-afc8-46e1-bd6d-de1b302bc755;d4aa43bc-ec42-4d3d-af02-a2d7c03f9a16
A_NOT_APPROVED,4d0cb31d-fccc-41f1-af01-9b97d1e7f11a,2026-02-26T03:59:50+00:00,Gordon Ramsay Hell's Kitchen,133.32,USD,CLEARED,NOT_SYNC_READY,false,false,0,false,1,0,Awaiting approval,Approve transaction in Ramp workflow | Attach receipt image/document | Add business-purpose memo | Similar ready transactions usually include receipts | Similar ready transactions usually include memo,5,745f2917-3c80-450c-a26e-ae06ade09cb2;01235b7e-5800-4041-92a9-6981b7c5e9f0;f09a2ff4-eb5b-465c-991f-436d325ba860;5fdd6bfc-afc8-46e1-bd6d-de1b302bc755;d4aa43bc-ec42-4d3d-af02-a2d7c03f9a16
A_NOT_APPROVED,d9fa79df-09e8-4187-86be-79b8358e301e,2026-02-26T12:31:48+00:00,Fedex,144.7,USD,CLEARED,NOT_SYNC_READY,false,false,0,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Attach receipt image/document | Similar ready transactions usually include receipts,5,f2cfd1ce-1dc6-47a9-8398-0b07c529cb70;abeb58b9-bc69-489d-bee5-6696c2cd5793;2944ee3a-26e8-4450-824a-137621c9f83c;69e87e67-b734-4c8b-9b04-a9feac3c48dd;0f3e44a1-57d2-4413-8e8d-527f2aaa476e
A_NOT_APPROVED,67e3a69b-9ab9-49f1-9d17-be7a4934e813,2026-02-26T14:27:54+00:00,Uber,20.82,USD,CLEARED,NOT_SYNC_READY,false,false,0,false,1,0,Awaiting approval,Approve transaction in Ramp workflow | Similar ready transactions usually include receipts | Similar ready transactions usually include memo,5,ef6a984a-e599-4947-a115-e6626cb03553;8808d7e4-7fd8-4eae-a154-8a38cc98fec8;22f37ee9-a401-4b84-a804-ad88df158119;db6ad9e9-7d57-4c9e-aeb1-3c30e9825408;18c6960e-12c0-4913-8ce7-c00ab1bd14a9
A_NOT_APPROVED,f4fb83d2-7f60-41a6-8788-aeea3e82d792,2026-02-26T15:04:46+00:00,United,405.85,USD,CLEARED,NOT_SYNC_READY,false,false,0,false,1,0,Awaiting approval,Approve transaction in Ramp workflow | Attach receipt image/document | Add business-purpose memo | Similar ready transactions usually include receipts | Similar ready transactions usually include memo,5,737d6251-1ed0-4596-9994-6c94ee513e08;0404ff41-d034-4a5a-aaff-7df50f8399bd;3f24c21a-1e4f-4634-9c7c-7691e3cd5140;1b5e4acc-cbe3-4859-90fc-ae8b603185e0;590dceef-e5a0-41e6-bf13-932e8e80f4fe
A_NOT_APPROVED,3a8719d1-f228-4ee9-a20a-82d5779f8be0,2026-02-26T17:19:10+00:00,Vegas Born Conc D Burke,32.07,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow,1,ee70b0b3-ba6b-4529-a308-8ef22a66e321
A_NOT_APPROVED,20bb72ef-48d1-46a2-bdf4-5a47ae111717,2026-02-26T17:32:11+00:00,Alaska Airlines,646.8,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,1,Awaiting approval,Approve transaction in Ramp workflow | Resolve policy violation or document exception,1,066c4ab5-953c-452a-ace4-acc88f7f57ce
A_NOT_APPROVED,16b6f99b-ecc3-4d56-b946-9ede298a3f61,2026-02-26T17:44:23+00:00,Residence Inn,362.64,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow,5,4932a7cb-e395-4691-ba5a-86742d477179;cee686b0-7759-488c-9cdf-0d66d6c40adf;74b7a520-2b04-4829-8722-59a1726cc620;be03e8cc-51e9-4e3f-b46d-be2fd9a39261;591413cb-cfc8-4808-86c9-91fe9c742b21
A_NOT_APPROVED,f0544ed9-10ad-4639-b4c2-2017a7eebb99,2026-02-26T18:58:42+00:00,PGA Tour Grill,28.37,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow,5,745f2917-3c80-450c-a26e-ae06ade09cb2;01235b7e-5800-4041-92a9-6981b7c5e9f0;f09a2ff4-eb5b-465c-991f-436d325ba860;5fdd6bfc-afc8-46e1-bd6d-de1b302bc755;d4aa43bc-ec42-4d3d-af02-a2d7c03f9a16
A_NOT_APPROVED,d1f916af-f3e2-4961-ab89-34141a0512b6,2026-02-26T20:42:46+00:00,Air Canada,772.72,USD,CLEARED,NOT_SYNC_READY,false,false,0,false,1,0,Awaiting approval,Approve transaction in Ramp workflow | Attach receipt image/document | Add business-purpose memo,5,5100624e-f64e-4e09-a6bd-0331b1409bed;7ed7d925-6de8-4d00-9a90-33135707ea46;1b027cbc-a0fb-4a14-a53d-4c360bdb4b24;4022b0b2-733d-4df9-802a-0dedc3d00b8c;8ef79810-de59-435d-b634-5eb143f73926
A_NOT_APPROVED,ab656863-60d6-44c2-829a-6a7ef98512ba,2026-02-26T23:00:49+00:00,Terminal A,76,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow,1,32f406c9-1cec-4d1d-ae71-9138754b4e25
A_NOT_APPROVED,dbe48f0f-bc69-4dbb-a64c-d39b546f4a5d,2026-02-27T18:34:23+00:00,Texas Roadhouse,114.89,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow,5,745f2917-3c80-450c-a26e-ae06ade09cb2;01235b7e-5800-4041-92a9-6981b7c5e9f0;f09a2ff4-eb5b-465c-991f-436d325ba860;5fdd6bfc-afc8-46e1-bd6d-de1b302bc755;d4aa43bc-ec42-4d3d-af02-a2d7c03f9a16
A_NOT_APPROVED,b5b54f42-76e9-422d-834f-86bb3ba93925,2026-02-28T04:46:28+00:00,Anthropic,5,USD,CLEARED,NOT_SYNC_READY,false,false,1,false,1,0,Awaiting approval,Approve transaction in Ramp workflow | Similar ready transactions usually include memo,5,56d27e09-70b1-4fa2-8485-c1efb9116281;bc882778-1387-4143-b822-e62a1f6db053;4a46823c-b16f-4bcf-b80b-3381ba57d491;e08dc887-c7ea-4ec8-b45c-bf319f1cdb8f;c3c15619-0ad9-40f0-a183-49e4256b752e
A_NOT_APPROVED,bc14f654-ee20-4560-8fbf-c8439252df1a,2026-02-28T15:08:47+00:00,Gandi.net,38.38,USD,CLEARED,NOT_SYNC_READY,false,false,0,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Similar ready transactions usually include receipts,3,02b01704-cf26-496e-b522-2fe216cb81bc;848d49a9-ef5f-4c2e-bb75-5cea5578db5a;17ce6faa-0dbc-4cf3-ba6b-0e7318d5eb92
B_APPROVED_BUT_NOT_READY,5a8af456-9827-4663-9815-a3ad29ab34b7,2026-01-01T06:11:07+00:00,Grasshopper,143.1,USD,CLEARED,NOT_SYNC_READY,true,false,1,true,1,0,Pre-connection backlog,Backfill historical backlog via sync/re-export job,1,832d3363-f4c6-4f7d-b91f-b5dcc9669cb1
B_APPROVED_BUT_NOT_READY,271ce779-7c1c-475a-b3ea-7775ef3fcf14,2026-01-01T10:53:01+00:00,Google Workspace,12,USD,CLEARED,NOT_SYNC_READY,true,false,1,true,1,0,Pre-connection backlog,Backfill historical backlog via sync/re-export job,5,9241b9d4-715b-4a49-a7df-f351df6e337d;52913a47-1cae-477f-9549-8517d5baecf8;02b01704-cf26-496e-b522-2fe216cb81bc;848d49a9-ef5f-4c2e-bb75-5cea5578db5a;17ce6faa-0dbc-4cf3-ba6b-0e7318d5eb92
B_APPROVED_BUT_NOT_READY,1b592628-01be-4a26-9b26-8335986a4657,2026-01-01T12:20:03+00:00,Fedex,32.45,USD,CLEARED,NOT_SYNC_READY,true,false,2,true,1,0,Pre-connection backlog,Backfill historical backlog via sync/re-export job,5,f2cfd1ce-1dc6-47a9-8398-0b07c529cb70;abeb58b9-bc69-489d-bee5-6696c2cd5793;2944ee3a-26e8-4450-824a-137621c9f83c;69e87e67-b734-4c8b-9b04-a9feac3c48dd;0f3e44a1-57d2-4413-8e8d-527f2aaa476e
B_APPROVED_BUT_NOT_READY,b253b2c2-3a0b-4e3c-88c0-d10a2d762de4,2026-01-01T16:10:02+00:00,Shodan,69,USD,CLEARED,NOT_SYNC_READY,true,false,2,true,1,0,Pre-connection backlog,Backfill historical backlog via sync/re-export job,5,56d27e09-70b1-4fa2-8485-c1efb9116281;bc882778-1387-4143-b822-e62a1f6db053;4a46823c-b16f-4bcf-b80b-3381ba57d491;e08dc887-c7ea-4ec8-b45c-bf319f1cdb8f;c3c15619-0ad9-40f0-a183-49e4256b752e
B_APPROVED_BUT_NOT_READY,b7a5ef90-cdc0-49e6-aace-fa3b189496a2,2026-01-02T00:31:27+00:00,Atlassian,349.38,USD,CLEARED,NOT_SYNC_READY,true,false,1,true,1,0,Pre-connection backlog,Backfill historical backlog via sync/re-export job,5,56d27e09-70b1-4fa2-8485-c1efb9116281;bc882778-1387-4143-b822-e62a1f6db053;4a46823c-b16f-4bcf-b80b-3381ba57d491;e08dc887-c7ea-4ec8-b45c-bf319f1cdb8f;c3c15619-0ad9-40f0-a183-49e4256b752e
B_APPROVED_BUT_NOT_READY,ace2f857-abda-4088-a4cd-0b478f77702d,2026-01-02T11:57:32+00:00,Gandi.net,38.38,USD,CLEARED,NOT_SYNC_READY,true,false,2,true,1,0,Pre-connection backlog,Backfill historical backlog via sync/re-export job,3,02b01704-cf26-496e-b522-2fe216cb81bc;848d49a9-ef5f-4c2e-bb75-5cea5578db5a;17ce6faa-0dbc-4cf3-ba6b-0e7318d5eb92
B_APPROVED_BUT_NOT_READY,f051aba5-4bf9-4d68-8875-3e29e620c7bb,2026-01-02T14:07:08+00:00,HelloRetriever,260,USD,CLEARED,NOT_SYNC_READY,true,false,1,true,1,0,Pre-connection backlog,Backfill historical backlog via sync/re-export job,5,9b42a0a9-9d35-49f8-b722-4ca03eff5fdc;01df8479-5650-41f7-98ca-db069442ae84;71f53fab-115f-434a-b002-4825d97e0098;c4c0770f-ee6e-422a-a63e-745937676431;2736e44d-61fc-411e-978e-844039aedb1d
B_APPROVED_BUT_NOT_READY,8c0e5c87-f300-4c32-b60f-8468ffb21921,2026-01-02T16:23:51+00:00,UPS,10,USD,CLEARED,NOT_SYNC_READY,true,false,1,true,1,0,Pre-connection backlog,Backfill historical backlog via sync/re-export job,5,cf894f5e-be8b-4848-baa7-db8a16da46e7;6595fcde-61b1-4d9c-bd9e-8450f81a9232;8384d921-b652-4126-bd97-22fa3a621a99;8c119e19-4a37-46e0-bcde-a397b7d94f03;1d826e7a-1bea-43b3-bb0a-d6b2cd8029a0
B_APPROVED_BUT_NOT_READY,264d6a50-48ba-43e3-893e-00c77b0cf2ad,2026-01-02T17:37:55+00:00,HelloRetriever,114,USD,CLEARED,NOT_SYNC_READY,true,false,1,true,1,0,Pre-connection backlog,Backfill historical backlog via sync/re-export job,5,9b42a0a9-9d35-49f8-b722-4ca03eff5fdc;01df8479-5650-41f7-98ca-db069442ae84;71f53fab-115f-434a-b002-4825d97e0098;c4c0770f-ee6e-422a-a63e-745937676431;2736e44d-61fc-411e-978e-844039aedb1d
B_APPROVED_BUT_NOT_READY,3df99271-88cb-456c-9be2-c81d57ac92a1,2026-01-02T18:16:15+00:00,Gandi.net,38.38,USD,CLEARED,NOT_SYNC_READY,true,false,2,true,1,0,Pre-connection backlog,Backfill historical backlog via sync/re-export job,3,02b01704-cf26-496e-b522-2fe216cb81bc;848d49a9-ef5f-4c2e-bb75-5cea5578db5a;17ce6faa-0dbc-4cf3-ba6b-0e7318d5eb92
B_APPROVED_BUT_NOT_READY,e84078fe-0087-41f0-a99c-2dc073b5ba7b,2026-01-02T18:30:21+00:00,Yogi's Bar & Grill,89.21,USD,CLEARED,NOT_SYNC_READY,true,false,1,true,1,0,Pre-connection backlog,Backfill historical backlog via sync/re-export job,5,745f2917-3c80-450c-a26e-ae06ade09cb2;01235b7e-5800-4041-92a9-6981b7c5e9f0;f09a2ff4-eb5b-465c-991f-436d325ba860;5fdd6bfc-afc8-46e1-bd6d-de1b302bc755;d4aa43bc-ec42-4d3d-af02-a2d7c03f9a16
B_APPROVED_BUT_NOT_READY,22178af4-53b3-43fc-9a4d-dba517bdf2d3,2026-01-02T20:06:20+00:00,HelloRetriever,105,USD,CLEARED,NOT_SYNC_READY,true,false,1,true,1,0,Pre-connection backlog,Backfill historical backlog via sync/re-export job,5,9b42a0a9-9d35-49f8-b722-4ca03eff5fdc;01df8479-5650-41f7-98ca-db069442ae84;71f53fab-115f-434a-b002-4825d97e0098;c4c0770f-ee6e-422a-a63e-745937676431;2736e44d-61fc-411e-978e-844039aedb1d
B_APPROVED_BUT_NOT_READY,700fc5b8-e399-4de5-a567-b9f5c216fb24,2026-01-02T20:36:09+00:00,HelloRetriever,105,USD,CLEARED,NOT_SYNC_READY,true,false,1,true,1,0,Pre-connection backlog,Backfill historical backlog via sync/re-export job,5,9b42a0a9-9d35-49f8-b722-4ca03eff5fdc;01df8479-5650-41f7-98ca-db069442ae84;71f53fab-115f-434a-b002-4825d97e0098;c4c0770f-ee6e-422a-a63e-745937676431;2736e44d-61fc-411e-978e-844039aedb1d
B_APPROVED_BUT_NOT_READY,624ccb60-0ae3-42f2-989d-dc16c9f97ba4,2026-01-02T20:38:44+00:00,HelloRetriever,105,USD,CLEARED,NOT_SYNC_READY,true,false,1,true,1,0,Pre-connection backlog,Backfill historical backlog via sync/re-export job,5,9b42a0a9-9d35-49f8-b722-4ca03eff5fdc;01df8479-5650-41f7-98ca-db069442ae84;71f53fab-115f-434a-b002-4825d97e0098;c4c0770f-ee6e-422a-a63e-745937676431;2736e44d-61fc-411e-978e-844039aedb1d
B_APPROVED_BUT_NOT_READY,55e58391-b540-43e9-99ac-46898abda8ba,2026-01-02T20:47:12+00:00,HelloRetriever,105,USD,CLEARED,NOT_SYNC_READY,true,false,1,true,1,0,Pre-connection backlog,Backfill historical backlog via sync/re-export job,5,9b42a0a9-9d35-49f8-b722-4ca03eff5fdc;01df8479-5650-41f7-98ca-db069442ae84;71f53fab-115f-434a-b002-4825d97e0098;c4c0770f-ee6e-422a-a63e-745937676431;2736e44d-61fc-411e-978e-844039aedb1d
B_APPROVED_BUT_NOT_READY,32a504a2-37af-4b29-abd0-b35c6d0022c7,2026-01-02T21:00:11+00:00,HelloRetriever,105,USD,CLEARED,NOT_SYNC_READY,true,false,1,true,1,0,Pre-connection backlog,Backfill historical backlog via sync/re-export job,5,9b42a0a9-9d35-49f8-b722-4ca03eff5fdc;01df8479-5650-41f7-98ca-db069442ae84;71f53fab-115f-434a-b002-4825d97e0098;c4c0770f-ee6e-422a-a63e-745937676431;2736e44d-61fc-411e-978e-844039aedb1d
B_APPROVED_BUT_NOT_READY,27107e47-fe48-4b25-8f44-3fc42c17f903,2026-01-02T21:29:11+00:00,Served by Stadium,156.51,USD,CLEARED,NOT_SYNC_READY,true,false,1,true,1,0,Pre-connection backlog,Backfill historical backlog via sync/re-export job,4,8c119e19-4a37-46e0-bcde-a397b7d94f03;1d826e7a-1bea-43b3-bb0a-d6b2cd8029a0;e1237aa9-74ca-4659-9f4a-6134104f0764;380e0185-4030-4b4e-9e68-33750014c949
B_APPROVED_BUT_NOT_READY,205f82c1-939d-4547-843a-e02f1f305887,2026-01-02T21:37:59+00:00,Served by Stadium,156.51,USD,CLEARED,NOT_SYNC_READY,true,false,1,true,1,0,Pre-connection backlog,Backfill historical backlog via sync/re-export job,4,8c119e19-4a37-46e0-bcde-a397b7d94f03;1d826e7a-1bea-43b3-bb0a-d6b2cd8029a0;e1237aa9-74ca-4659-9f4a-6134104f0764;380e0185-4030-4b4e-9e68-33750014c949
B_APPROVED_BUT_NOT_READY,784d91ae-9da8-4d65-9957-31a8caabed26,2026-01-02T23:48:04+00:00,Atlassian,76.65,USD,CLEARED,NOT_SYNC_READY,true,false,1,true,1,0,Pre-connection backlog,Backfill historical backlog via sync/re-export job,5,56d27e09-70b1-4fa2-8485-c1efb9116281;bc882778-1387-4143-b822-e62a1f6db053;4a46823c-b16f-4bcf-b80b-3381ba57d491;e08dc887-c7ea-4ec8-b45c-bf319f1cdb8f;c3c15619-0ad9-40f0-a183-49e4256b752e
B_APPROVED_BUT_NOT_READY,e941d5cc-ac1e-4226-aae4-c9243d46e016,2026-01-03T01:56:09+00:00,Microsoft Office / Azure,1436.4,USD,CLEARED,NOT_SYNC_READY,true,false,1,true,1,0,Pre-connection backlog,Backfill historical backlog via sync/re-export job,4,56d27e09-70b1-4fa2-8485-c1efb9116281;e08dc887-c7ea-4ec8-b45c-bf319f1cdb8f;4438782c-e842-4a00-8394-2caee9a5a5c2;ad22c4ab-6b35-442a-b843-1235727680e2
B_APPROVED_BUT_NOT_READY,97d93f71-134f-45fa-953e-c66abfcbf452,2026-01-04T00:19:24+00:00,Atlassian,60.04,USD,CLEARED,NOT_SYNC_READY,true,false,2,true,1,0,Pre-connection backlog,Backfill historical backlog via sync/re-export job,5,56d27e09-70b1-4fa2-8485-c1efb9116281;bc882778-1387-4143-b822-e62a1f6db053;4a46823c-b16f-4bcf-b80b-3381ba57d491;e08dc887-c7ea-4ec8-b45c-bf319f1cdb8f;c3c15619-0ad9-40f0-a183-49e4256b752e
B_APPROVED_BUT_NOT_READY,a9784b71-7c39-46d5-8d8b-d48f574b6b4c,2026-01-04T05:05:58+00:00,Microsoft Office / Azure,36,USD,CLEARED,NOT_SYNC_READY,true,false,1,true,1,0,Pre-connection backlog,Backfill historical backlog via sync/re-export job,4,56d27e09-70b1-4fa2-8485-c1efb9116281;e08dc887-c7ea-4ec8-b45c-bf319f1cdb8f;4438782c-e842-4a00-8394-2caee9a5a5c2;ad22c4ab-6b35-442a-b843-1235727680e2
B_APPROVED_BUT_NOT_READY,57b2c561-cab9-4202-ab7c-9f5ccbe62ba6,2026-01-04T15:43:33+00:00,JSX Air,623.5,USD,CLEARED,NOT_SYNC_READY,true,false,1,true,1,0,Pre-connection backlog,Backfill historical backlog via sync/re-export job,5,4932a7cb-e395-4691-ba5a-86742d477179;cee686b0-7759-488c-9cdf-0d66d6c40adf;74b7a520-2b04-4829-8722-59a1726cc620;be03e8cc-51e9-4e3f-b46d-be2fd9a39261;591413cb-cfc8-4808-86c9-91fe9c742b21
B_APPROVED_BUT_NOT_READY,6f065661-ea29-43ef-af25-0c62dfbc83ff,2026-01-04T17:09:23+00:00,Corellium,800,USD,CLEARED,NOT_SYNC_READY,true,false,2,true,1,0,Pre-connection backlog,Backfill historical backlog via sync/re-export job,5,56d27e09-70b1-4fa2-8485-c1efb9116281;bc882778-1387-4143-b822-e62a1f6db053;4a46823c-b16f-4bcf-b80b-3381ba57d491;e08dc887-c7ea-4ec8-b45c-bf319f1cdb8f;c3c15619-0ad9-40f0-a183-49e4256b752e
B_APPROVED_BUT_NOT_READY,b3f46c26-4233-4c49-820f-9d7ccbba76e2,2026-01-05T02:28:41+00:00,Microsoft Office / Azure,151.2,USD,CLEARED,NOT_SYNC_READY,true,false,1,true,1,0,Pre-connection backlog,Backfill historical backlog via sync/re-export job,4,56d27e09-70b1-4fa2-8485-c1efb9116281;e08dc887-c7ea-4ec8-b45c-bf319f1cdb8f;4438782c-e842-4a00-8394-2caee9a5a5c2;ad22c4ab-6b35-442a-b843-1235727680e2
B_APPROVED_BUT_NOT_READY,b460faf5-6c11-45f3-8327-03725a94f9bc,2026-01-05T02:50:18+00:00,Microsoft Office / Azure,556.43,USD,CLEARED,NOT_SYNC_READY,true,false,1,true,1,0,Pre-connection backlog,Backfill historical backlog via sync/re-export job,4,56d27e09-70b1-4fa2-8485-c1efb9116281;e08dc887-c7ea-4ec8-b45c-bf319f1cdb8f;4438782c-e842-4a00-8394-2caee9a5a5c2;ad22c4ab-6b35-442a-b843-1235727680e2
B_APPROVED_BUT_NOT_READY,b607d31d-7e2f-4392-b940-6e7344a15be2,2026-01-05T03:15:58+00:00,Uber,16.08,USD,CLEARED,NOT_SYNC_READY,true,false,1,true,1,0,Pre-connection backlog,Backfill historical backlog via sync/re-export job,5,ef6a984a-e599-4947-a115-e6626cb03553;8808d7e4-7fd8-4eae-a154-8a38cc98fec8;22f37ee9-a401-4b84-a804-ad88df158119;db6ad9e9-7d57-4c9e-aeb1-3c30e9825408;18c6960e-12c0-4913-8ce7-c00ab1bd14a9
B_APPROVED_BUT_NOT_READY,65f5deb6-a423-4037-82b8-b834f0c77e6c,2026-01-05T03:31:58+00:00,Uber,2,USD,CLEARED,NOT_SYNC_READY,true,false,1,true,1,0,Pre-connection backlog,Backfill historical backlog via sync/re-export job,5,ef6a984a-e599-4947-a115-e6626cb03553;8808d7e4-7fd8-4eae-a154-8a38cc98fec8;22f37ee9-a401-4b84-a804-ad88df158119;db6ad9e9-7d57-4c9e-aeb1-3c30e9825408;18c6960e-12c0-4913-8ce7-c00ab1bd14a9
B_APPROVED_BUT_NOT_READY,79d15550-4c79-4763-8b74-c83484af557a,2026-01-05T03:42:14+00:00,Vegas Airo 1,737,USD,CLEARED,NOT_SYNC_READY,true,false,2,true,1,0,Pre-connection backlog,Backfill historical backlog via sync/re-export job,5,6e8b3ad9-84e1-4691-8453-c15341535ba4;7dbdf999-2604-4991-ad4b-c848166e96bf;91b3cd0c-eb39-42c8-b26b-fdc022671bcd;0ba3465a-2678-4f74-8179-e3f5cc9a74be;b0ada766-66c1-4099-8461-0515c6db6ed5
B_APPROVED_BUT_NOT_READY,662f0ca2-27bd-4efa-a650-a3888ce162a8,2026-01-05T03:53:20+00:00,Uber Eats,34.55,USD,CLEARED,NOT_SYNC_READY,true,false,1,true,1,0,Pre-connection backlog,Backfill historical backlog via sync/re-export job,5,13c35ac8-3f77-4f9d-a083-1ffacc74237e;db401c3a-1f63-40f4-adb7-c6cbde296d2d;884625b0-7b4d-44dd-acbc-3397b9b93565;6847f443-8d10-4098-bf6d-486e1c73ae0f;6347e315-bb70-4b6f-83fb-9d83ac9977a9
B_APPROVED_BUT_NOT_READY,01da2f22-47d7-4de0-843a-939d4f783ac2,2026-01-05T04:15:11+00:00,Freesia,9.19,USD,CLEARED,NOT_SYNC_READY,true,false,1,true,1,0,Pre-connection backlog,Backfill historical backlog via sync/re-export job,5,5a1f886f-937b-4181-8669-2ad99084d8b0;dcabaf21-77e5-4a90-92d9-a6a44748cbaf;fd00b3e8-409e-4ea1-8066-12eca1772b36;ce939050-d852-4fca-90c2-64e4f11843b2;52f6ae67-0e19-4753-b0ec-e0a0828cc727
B_APPROVED_BUT_NOT_READY,92258443-0158-4b09-bde6-5ff63422b6e8,2026-01-05T15:53:54+00:00,Uber,21.98,USD,CLEARED,NOT_SYNC_READY,true,false,1,true,1,0,Pre-connection backlog,Backfill historical backlog via sync/re-export job,5,ef6a984a-e599-4947-a115-e6626cb03553;8808d7e4-7fd8-4eae-a154-8a38cc98fec8;22f37ee9-a401-4b84-a804-ad88df158119;db6ad9e9-7d57-4c9e-aeb1-3c30e9825408;18c6960e-12c0-4913-8ce7-c00ab1bd14a9
B_APPROVED_BUT_NOT_READY,f537f334-1064-4406-ace1-9fc8ce313fe1,2026-01-05T20:17:58+00:00,ProteinHouse,62.81,USD,CLEARED,NOT_SYNC_READY,true,false,1,true,1,0,Pre-connection backlog,Backfill historical backlog via sync/re-export job,5,745f2917-3c80-450c-a26e-ae06ade09cb2;01235b7e-5800-4041-92a9-6981b7c5e9f0;f09a2ff4-eb5b-465c-991f-436d325ba860;5fdd6bfc-afc8-46e1-bd6d-de1b302bc755;d4aa43bc-ec42-4d3d-af02-a2d7c03f9a16
